1  1  -0.538163791118636348-0.022610484184707667793*I
1  2  -0.51667205691609731176+0.016175661831471983848*I
1  3  -0.5101929107603278182+0.026149121013705884455*I
1  4  -0.50406539597282690255+0.033222408984174530803*I
1  5  -0.49791481974078323022+0.03854589999770870878*I
1  6  -0.4916690635160211646+0.04253557192976108287*I
1  7  -0.48530680591359410983+0.04543322521198123716*I
1  8  -0.47882000553712237553+0.047413568797192346953*I
1  9  -0.47220482576901844665+0.048618391117059332563*I
1  10  -0.4654588474589564058+0.049170924085104478043*I
1  11  -0.45858009540241545987+0.049183082818184180234*I
1  12  -0.45156668175619782968+0.04875964848907222291*I
1  13  -0.4444166839071492828+0.048000983766606269083*I
1  14  -0.43712811889046637804+0.047005005838272777317*I
1  15  -0.4296989600986334508+0.045868802126321801325*I
1  16  -0.42212717257118625988+0.044690138919813521623*I
1  17  -0.41441075242465176816+0.04356908174885496776*I
1  18  -0.40654775102173357093+0.04261000037740154078*I
1  19  -0.39853623602599909387+0.04192441814116794999*I
1  20  -0.39037404519083769642+0.041635666643049637913*I
1  21  -0.38205784479673133983+0.041887757082745663404*I
1  22  -0.37357955127141608177+0.042865924045081687368*I
1  23  -0.36491002411996174354+0.044859968327708949635*I
1  24  -0.35588195266573234947+0.048593390304694234418*I
1  25  -0.3392754232846884014+0.069398856890081638444*I
2  1  -0.60215641424720075793-0.29537050813590006874*I
2  2  -0.61287291915382317603-0.22530680664409944689*I
2  3  -0.62925871863416239126-0.1839948304115855278*I
2  4  -0.6443816598903385521-0.14873739270675292252*I
2  5  -0.6582426798344456856-0.117866791193452281516*I
2  6  -0.6708990217601111155-0.09065269106388639715*I
2  7  -0.6823956010044048289-0.06663869513266337678*I
2  8  -0.69276528616610719337-0.045488813027376319296*I
2  9  -0.7020324438070036367-0.026931546671867126815*I
2  10  -0.7102155528866634633-0.010734098785324459751*I
2  11  -0.71732893556049334683+0.0033114675688423613385*I
2  12  -0.72338391388411053454+0.015396519750715613962*I
2  13  -0.7283896128680429768+0.025701284935046424959*I
2  14  -0.73235354876448129324+0.03439870358661785216*I
2  15  -0.7352820923270755356+0.041657393407071183126*I
2  16  -0.73718087127462582326+0.0476441355026564902*I
2  17  -0.7380551675382451257+0.05252617165587792853*I
2  18  -0.7379103721056169396+0.056473568101106190186*I
2  19  -0.73675259039154635535+0.059661949416772637532*I
2  20  -0.73458956800468552193+0.06227608573736791707*I
2  21  -0.7314323029386039296+0.06451531783714124903*I
2  22  -0.72729827319197358265+0.066603360765733376367*I
2  23  -0.72221919930122141366+0.0688113630413022873*I
2  24  -0.7162663945781443019+0.071546831715046614886*I
2  25  -0.709730032605604409+0.07799363704553224948*I
3  1  -0.31776168765796874478-0.9422675856081453037*I
3  2  -0.38751362188932369878-0.79630122854498105805*I
3  3  -0.45433476781268833863-0.6883966471414752179*I
3  4  -0.5159482125252495341-0.5932988369902053463*I
3  5  -0.57280818372985417076-0.5083115006816684553*I
3  6  -0.6251595997203511178-0.43219471897271689544*I
3  7  -0.67315197989466124496-0.36418342008631503768*I
3  8  -0.7168857634787635943-0.30373214956103739668*I
3  9  -0.75643298288156758083-0.25041646464424308503*I
3  10  -0.7918477001448359093-0.20388608392983385958*I
3  11  -0.82317180196007217906-0.16383950609476759157*I
3  12  -0.85043845867677164566-0.13000894125325393843*I
3  13  -0.8736743057556617204-0.10215074654089976736*I
3  14  -0.89290087714481138705-0.080039056975918488*I
3  15  -0.908135573583008162-0.063461422725697564065*I
3  16  -0.9193923243250000805-0.05221583056537923742*I
3  17  -0.9266820325138500792-0.046108825529439801653*I
3  18  -0.9300128528749632077-0.044954721226172306758*I
3  19  -0.9293903204171135065-0.048576230395562067744*I
3  20  -0.9248173222567756614-0.05680749730524153441*I
3  21  -0.91629388523728488955-0.06950212140285025601*I
3  22  -0.90381682802220745024-0.08655367903994670771*I
3  23  -0.88738041310231383974-0.10795581973745391114*I
3  24  -0.86699511356811870635-0.13405262598145409843*I
3  25  -0.8445342359627778584-0.17105600757806851378*I
4  1  0.25863832625591573824-1.8355672560718220005*I
4  2  0.111402733460237804154-1.5898291463594156582*I
4  3  -0.023580112241519077601-1.3957364466483888495*I
4  4  -0.14738064788402546919-1.2234015752706295585*I
4  5  -0.26091804769926260721-1.0689801507820050864*I
